Antibiotic_family	Genefam	Gene	Hit
Beta-lactam	blaCTX-M-9 like	blaCTX-M-49	blaCTX-M-49_1_AY847145
Beta-lactam	blaCTX-M-2 like	blaCTX-M-5	blaCTX-M-5_1_U95364
Beta-lactam	blaCTX-M-9 like	blaCTX-M-50	blaCTX-M-50_1_AY847146
Beta-lactam	blaCTX-M-9 like	blaCTX-M-51	blaCTX-M-51_1_DQ211987
Beta-lactam	blaCTX-M-1 like	blaCTX-M-52	blaCTX-M-52_1_DQ223685
Beta-lactam	blaCTX-M-1 like	blaCTX-M-53	blaCTX-M-53_1_DQ268764
Beta-lactam	blaCTX-M-1 like	blaCTX-M-54	blaCTX-M-54_1_DQ303459
Beta-lactam	blaCTX-M-1 like	blaCTX-M-55	blaCTX-M-55_1_DQ810789
Beta-lactam	blaCTX-M-2 like	blaCTX-M-56	blaCTX-M-56_1_EF374097
Beta-lactam	blaCTX-M-1 like	blaCTX-M-58	blaCTX-M-58_1_EF210159
Beta-lactam	blaCTX-M-2 like	blaCTX-M-59	blaCTX-M-59_1_DQ408762
Beta-lactam	blaCTX-M-2 like	blaCTX-M-6	blaCTX-M-6_1_AJ005044
Beta-lactam	blaCTX-M-1 like	blaCTX-M-60	blaCTX-M-60_1_AM411407
Beta-lactam	blaCTX-M-1 like	blaCTX-M-61	blaCTX-M-61_1_EF219142
Beta-lactam	blaCTX-M-1 like	blaCTX-M-62	blaCTX-M-62_1_EF219134
Beta-lactam	blaCTX-M-40/63	blaCTX-M-63	blaCTX-M-63_1_AB205197
Beta-lactam	blaCTX-M-64/199	blaCTX-M-64	blaCTX-M-64_1_AB284167
Beta-lactam	blaCTX-M-9 like	blaCTX-M-65	blaCTX-M-65_1_EF418608
Beta-lactam	blaCTX-M-1 like	blaCTX-M-66	blaCTX-M-66_1_EF576988
Beta-lactam	blaCTX-M-9 like	blaCTX-M-67	blaCTX-M-67_1_EF581888
Beta-lactam	blaCTX-M-1 like	blaCTX-M-68	blaCTX-M-68_1_EU177100
Beta-lactam	blaCTX-M-1 like	blaCTX-M-69	blaCTX-M-69_1_EU402393
Beta-lactam	blaCTX-M-2 like	blaCTX-M-7	blaCTX-M-7_1_AJ005045
Beta-lactam	blaCTX-M-1 like	blaCTX-M-71	blaCTX-M-71_1_FJ815436
Beta-lactam	blaCTX-M-1 like	blaCTX-M-72	blaCTX-M-72_1_AY847148
Beta-lactam	blaCTX-M-9 like	blaCTX-M-73	blaCTX-M-73_1_DQ343292
Beta-lactam	blaCTX-M-74/75	blaCTX-M-74	blaCTX-M-74_1_GQ149243
Beta-lactam	blaCTX-M-74/75	blaCTX-M-75	blaCTX-M-75_1_GQ149244
Beta-lactam	blaCTX-M-2 like	blaCTX-M-76	blaCTX-M-76_1_AM982520
Beta-lactam	blaCTX-M-2 like	blaCTX-M-77	blaCTX-M-77_1_AM982521
Beta-lactam	blaCTX-M-25 like	blaCTX-M-78	blaCTX-M-78_1_AM982522
Beta-lactam	blaCTX-M-1 like	blaCTX-M-79	blaCTX-M-79_1_EF426798
Beta-lactam	blaCTX-M-8	blaCTX-M-8	blaCTX-M-8_1_AF189721
Beta-lactam	blaCTX-M-1 like	blaCTX-M-80	blaCTX-M-80_1_EU202673
Beta-lactam	blaCTX-M-9 like	blaCTX-M-81	blaCTX-M-81_1_EU136031
Beta-lactam	blaCTX-M-1 like	blaCTX-M-82	blaCTX-M-82_1_DQ256091
Beta-lactam	blaCTX-M-9 like	blaCTX-M-83	blaCTX-M-83_1_FJ214366
Beta-lactam	blaCTX-M-9 like	blaCTX-M-84	blaCTX-M-84_1_FJ214367
Beta-lactam	blaCTX-M-9 like	blaCTX-M-85	blaCTX-M-85_1_FJ214368
Beta-lactam	blaCTX-M-9 like	blaCTX-M-86	blaCTX-M-86_1_FJ214369
Beta-lactam	blaCTX-M-9 like	blaCTX-M-87	blaCTX-M-87_1_EU545409
Beta-lactam	blaCTX-M-1 like	blaCTX-M-88	blaCTX-M-88_1_FJ873739
Beta-lactam	blaCTX-M-25 like	blaCTX-M-89	blaCTX-M-89_1_FJ971899
Beta-lactam	blaCTX-M-9 like	blaCTX-M-9	blaCTX-M-9_1_AF174129
Beta-lactam	blaCTX-M-9 like	blaCTX-M-90	blaCTX-M-90_1_FJ907381
Beta-lactam	blaCTX-M-25 like	blaCTX-M-91	blaCTX-M-91_1_GQ870432
Beta-lactam	blaCTX-M-2 like	blaCTX-M-92	blaCTX-M-92_1_GU127598
Beta-lactam	blaCTX-M-9 like	blaCTX-M-93	blaCTX-M-93_1_HQ166709
Beta-lactam	blaCTX-M-25 like	blaCTX-M-94	blaCTX-M-94_1_HM167760
Beta-lactam	blaCTX-M-2 like	blaCTX-M-95	blaCTX-M-95_1_FN813245
Beta-lactam	blaCTX-M-1 like	blaCTX-M-96	blaCTX-M-96_1_AJ704396
Beta-lactam	blaCTX-M-2 like	blaCTX-M-97	blaCTX-M-97_1_HM776707
Beta-lactam	blaCTX-M-9 like	blaCTX-M-98	blaCTX-M-98_1_HM755448
Beta-lactam	blaCTX-M-9 like	blaCTX-M-99	blaCTX-M-99_1_HM803271
Beta-lactam	blaDES-1	blaDES-1	blaDES-1_1_AF426161
Beta-lactam	blaDHA	blaDHA-1	blaDHA-1_1_Y16410
Beta-lactam	blaDHA	blaDHA-10	blaDHA-10_1_KP050490
Beta-lactam	blaDHA	blaDHA-12	blaDHA-12_1_HG798963
Beta-lactam	blaDHA	blaDHA-13	blaDHA-13_1_KM087855
Beta-lactam	blaDHA	blaDHA-14	blaDHA-14_1_DQ478687
Beta-lactam	blaDHA	blaDHA-15	blaDHA-15_1_KM087853
Beta-lactam	blaDHA	blaDHA-16	blaDHA-16_1_KM087852
Beta-lactam	blaDHA	blaDHA-17	blaDHA-17_1_KM087850
Beta-lactam	blaDHA	blaDHA-18	blaDHA-18_1_KM087841
Beta-lactam	blaDHA	blaDHA-19	blaDHA-19_1_KM087849
Beta-lactam	blaDHA	blaDHA-2	blaDHA-2_1_AF259520
Beta-lactam	blaDHA	blaDHA-20	blaDHA-20_1_KM087848
Beta-lactam	blaDHA	blaDHA-21	blaDHA-21_1_KM087847
Beta-lactam	blaDHA	blaDHA-22	blaDHA-22_1_KM087856
Beta-lactam	blaDHA	blaDHA-23	blaDHA-23_1_KX068223
Beta-lactam	blaDHA	blaDHA-24	blaDHA-24_1_KU759569
Beta-lactam	blaDHA	blaDHA-25	blaDHA-25_1_KY563770
Beta-lactam	blaDHA	blaDHA-26	blaDHA-26_1_MH067966
Beta-lactam	blaDHA	blaDHA-27	blaDHA-27_1_MH067965
Beta-lactam	blaDHA	blaDHA-3	blaDHA-3_1_AY494945
Beta-lactam	blaDHA	blaDHA-4	blaDHA-4_1_CP026046
Beta-lactam	blaDHA	blaDHA-5	blaDHA-5_1_JF273491
Beta-lactam	blaDHA	blaDHA-6	blaDHA-6_1_HQ322612
Beta-lactam	blaDHA	blaDHA-7	blaDHA-7_1_HQ456945
Beta-lactam	blaDHA	blaDHA-9	blaDHA-9_1_KJ207201
Beta-lactam	blaDIM-1	blaDIM-1	blaDIM-1_1_GU323019
Beta-lactam	blaEBR-1	blaEBR-1	blaEBR-1_1_AF416700
Beta-lactam	blaERP-1	blaERP-1	blaERP-1_1_AY077733
Beta-lactam	blaFAR-1	blaFAR-1	blaFAR-1_1_AF024601
Beta-lactam	blaFONA	blaFONA-1	blaFONA-1_1_AJ251239
Beta-lactam	blaFONA	blaFONA-2	blaFONA-2_1_AJ251240
Beta-lactam	blaFONA	blaFONA-3	blaFONA-3_1_AJ251241
Beta-lactam	blaFONA	blaFONA-4	blaFONA-4_1_AJ251242
Beta-lactam	blaFONA	blaFONA-5	blaFONA-5_1_AJ251243
Beta-lactam	blaFONA	blaFONA-6	blaFONA-6_1_AJ251244
Beta-lactam	blaFOX	blaFOX-1	blaFOX-1_1_X77455
Beta-lactam	blaFOX	blaFOX-10	blaFOX-10_1_JX049131
Beta-lactam	blaFOX	blaFOX-2	blaFOX-2_1_Y10282
Beta-lactam	blaFOX	blaFOX-3	blaFOX-3_1_Y11068
Beta-lactam	blaFOX	blaFOX-4	blaFOX-4_1_AJ277535
Beta-lactam	blaFOX	blaFOX-5	blaFOX-5_1_AY007369
Beta-lactam	blaFOX	blaFOX-6	blaFOX-6_1_AY034848
Beta-lactam	blaFOX	blaFOX-7	blaFOX-7_1_AJ703796
Beta-lactam	blaFOX	blaFOX-8	blaFOX-8_1_HM565917
Beta-lactam	blaFOX	blaFOX-9	blaFOX-9_1_JF896803
Beta-lactam	blaFRI-1 like	blaFRI-1	blaFRI-1_1_KT192551
Beta-lactam	blaFRI-1 like	blaFRI-2	blaFRI-2_1_KX620467
Beta-lactam	blaFRI-1 like	blaFRI-3	blaFRI-3_1_KY524440
Beta-lactam	blaFRI-1 like	blaFRI-4	blaFRI-4_1_NG_055267
Beta-lactam	blaFRI-5	blaFRI-5	blaFRI-5_1_MH208723
Beta-lactam	blaGES-1 like	blaGES-1	blaGES-1_1_HQ170511
Beta-lactam	blaGES-1 like	blaGES-10	blaGES-10_1_FJ820124
Beta-lactam	blaGES-1 like	blaGES-11	blaGES-11_1_FJ854362
Beta-lactam	blaGES-1 like	blaGES-12	blaGES-12_1_FN554543
Beta-lactam	blaGES-1 like	blaGES-13	blaGES-13_1_GU169702
Beta-lactam	blaGES-1 like	blaGES-14	blaGES-14_1_GU207844
Beta-lactam	blaGES-1 like	blaGES-15	blaGES-15_1_GU208678
Beta-lactam	blaGES-1 like	blaGES-16	blaGES-16_1_HM173356
Beta-lactam	blaGES-1 like	blaGES-17	blaGES-17_1_HQ874631
Beta-lactam	blaGES-1 like	blaGES-18	blaGES-18_1_JQ028729
Beta-lactam	blaGES-1 like	blaGES-19	blaGES-19_1_JN596280
Beta-lactam	blaGES-1 like	blaGES-2	blaGES-2_1_AF326355
Beta-lactam	blaGES-1 like	blaGES-20	blaGES-20_1_JN596280
Beta-lactam	blaGES-1 like	blaGES-21	blaGES-21_1_JQ772478
Beta-lactam	blaGES-1 like	blaGES-22	blaGES-22_1_JX023441
Beta-lactam	blaGES-23	blaGES-23	blaGES-23_1_KF179354
Beta-lactam	blaGES-1 like	blaGES-3	blaGES-3_1_AB113580
Beta-lactam	blaGES-1 like	blaGES-4	blaGES-4_1_AB116723
Beta-lactam	blaGES-1 like	blaGES-5	blaGES-5_1_DQ236171
Beta-lactam	blaGES-1 like	blaGES-6	blaGES-6_1_AY494718
Beta-lactam	blaGES-1 like	blaGES-7	blaGES-7_1_HM453325
Beta-lactam	blaGES-1 like	blaGES-8	blaGES-8_1_AF329699
Beta-lactam	blaGES-1 like	blaGES-9	blaGES-9_1_AY920928
Beta-lactam	blaGIM-1	blaGIM-1	blaGIM-1_1_JF414726
Beta-lactam	blaGMB-1	blaGMB-1	blaGMB-1_1_MZ215787
Beta-lactam	blaGOB-1 like	blaGOB-1	blaGOB-1_1_EF394442
Beta-lactam	blaGOB-1 like	blaGOB-1	blaGOB-1_2_AF090141
Beta-lactam	blaGOB-1 like	blaGOB-10	blaGOB-10_1_AY647247
Beta-lactam	blaGOB-1 like	blaGOB-11	blaGOB-11_1_AY647248
Beta-lactam	blaGOB-1 like	blaGOB-12	blaGOB-12_1_AY647249
Beta-lactam	blaGOB-1 like	blaGOB-13	blaGOB-13_1_AY647251
Beta-lactam	blaGOB-1 like	blaGOB-14	blaGOB-14_1_AY647252
Beta-lactam	blaGOB-1 like	blaGOB-15	blaGOB-15_1_AY775547
Beta-lactam	blaGOB-1 like	blaGOB-16	blaGOB-16_1_GU188443
Beta-lactam	blaGOB-1 like	blaGOB-16	blaGOB-16_2_AY899331
Beta-lactam	blaGOB-1 like	blaGOB-17	blaGOB-17_1_AY899332
Beta-lactam	blaGOB-1 like	blaGOB-18	blaGOB-18_1_DQ004496
Beta-lactam	blaGOB-1 like	blaGOB-2	blaGOB-2_1_AF189296
Beta-lactam	blaGOB-1 like	blaGOB-3	blaGOB-3_1_AF189291
Beta-lactam	blaGOB-1 like	blaGOB-4	blaGOB-4_1_AF189293
Beta-lactam	blaGOB-1 like	blaGOB-5	blaGOB-5_1_AF189290
Beta-lactam	blaGOB-1 like	blaGOB-6	blaGOB-6_1_AF189292
Beta-lactam	blaGOB-7	blaGOB-7	blaGOB-7_1_AF189297
Beta-lactam	blaGOB-1 like	blaGOB-8	blaGOB-8_1_AY348327
Beta-lactam	blaGOB-1 like	blaGOB-9	blaGOB-9_1_AY647246
Beta-lactam	blaHERA	blaHERA-1	blaHERA-1_1_AF311385
Beta-lactam	blaHERA	blaHERA-2	blaHERA-2_1_AF398334
Beta-lactam	blaHERA	blaHERA-3	blaHERA-3_1_AF398335
Beta-lactam	blaHERA	blaHERA-4	blaHERA-4_1_AJ536088
Beta-lactam	blaHERA	blaHERA-5	blaHERA-5_1_AJ536089
Beta-lactam	blaHERA	blaHERA-6	blaHERA-6_1_AJ536090
Beta-lactam	blaHERA	blaHERA-8	blaHERA-8_1_AJ536092
Beta-lactam	blaIMI-1 like	blaIMI-1	blaIMI-1_1_U50278
Beta-lactam	blaIMI-1 like	blaIMI-2	blaIMI-2_1_DQ173429
Beta-lactam	blaIMI-1 like	blaIMI-3	blaIMI-3_1_GU015024
Beta-lactam	blaIMI-1 like	blaIMI-4	blaIMI-4_1_NG_049167
Beta-lactam	blaIMI-5	blaIMI-5	blaIMI-5_1_KX858825
Beta-lactam	blaIMP-1 like	blaIMP-1	blaIMP-1_1_EF027105
Beta-lactam	blaIMP-1 like	blaIMP-10	blaIMP-10_1_AB074435
Beta-lactam	blaIMP-11 like	blaIMP-11	blaIMP-11_1_AB074436
Beta-lactam	blaIMP-12 like	blaIMP-12	blaIMP-12_1_AJ420864
Beta-lactam	blaIMP-2 like	blaIMP-13	blaIMP-13_1_AJ550807
Beta-lactam	blaIMP-14 like	blaIMP-14	blaIMP-14_1_AY553332
Beta-lactam	blaIMP-1 like	blaIMP-15	blaIMP-15_1_AY553333
Beta-lactam	blaIMP-11 like	blaIMP-16	blaIMP-16_1_AJ584652
Beta-lactam	blaIMP-2 like	blaIMP-17	blaIMP-17_1_AJ512502
Beta-lactam	blaIMP-14 like	blaIMP-18	blaIMP-18_1_AY780674
Beta-lactam	blaIMP-2 like	blaIMP-19	blaIMP-19_1_EF118171
Beta-lactam	blaIMP-2 like	blaIMP-2	blaIMP-2_1_AJ243491
Beta-lactam	blaIMP-2 like	blaIMP-20	blaIMP-20_1_AB196988
Beta-lactam	blaIMP-11 like	blaIMP-21	blaIMP-21_1_AB204557
Beta-lactam	blaIMP-11 like	blaIMP-22	blaIMP-22_2_DQ361087
Beta-lactam	blaIMP-2 like	blaIMP-23	blaIMP-23_1_DQ417222
Beta-lactam	blaIMP-2 like	blaIMP-24	blaIMP-24_1_EF192154
Beta-lactam	blaIMP-1 like	blaIMP-25	blaIMP-25_1_EU541448
Beta-lactam	blaIMP-1 like	blaIMP-26	blaIMP-26_1_GU045307
Beta-lactam	blaIMP-27 like	blaIMP-27	blaIMP-27_1_JF894248
Beta-lactam	blaIMP-1 like	blaIMP-28	blaIMP-28_1_JQ407409
Beta-lactam	blaIMP-11 like	blaIMP-29	blaIMP-29_1_HQ438058
Beta-lactam	blaIMP-1 like	blaIMP-3	blaIMP-3_1_AB010417
Beta-lactam	blaIMP-1 like	blaIMP-30	blaIMP-30_1_KM589497
Beta-lactam	blaIMP-31 like	blaIMP-31	blaIMP-31_1_KF148593
Beta-lactam	blaIMP-14 like	blaIMP-32	blaIMP-32_1_JQ002629
Beta-lactam	blaIMP-2 like	blaIMP-33	blaIMP-33_1_JN848782
Beta-lactam	blaIMP-1 like	blaIMP-34	blaIMP-34_1_AB715422
Beta-lactam	blaIMP-31 like	blaIMP-35	blaIMP-35_1_JF816544
Beta-lactam	blaIMP-2 like	blaIMP-37	blaIMP-37_1_JX131372
Beta-lactam	blaIMP-1 like	blaIMP-38	blaIMP-38_1_HQ875573
Beta-lactam	blaIMP-1 like	blaIMP-4	blaIMP-4_1_AF244145
Beta-lactam	blaIMP-1 like	blaIMP-4	blaIMP-4_1_DQ307573
Beta-lactam	blaIMP-1 like	blaIMP-40	blaIMP-40_1_AB753457
Beta-lactam	blaIMP-11 like	blaIMP-41	blaIMP-41_1_AB753458
Beta-lactam	blaIMP-1 like	blaIMP-42	blaIMP-42_1_AB753456
Beta-lactam	blaIMP-1 like	blaIMP-43	blaIMP-43_1_AB777500
Beta-lactam	blaIMP-11 like	blaIMP-44	blaIMP-44_1_AB777501
Beta-lactam	blaIMP-9 like	blaIMP-45	blaIMP-45_1_EU352796
Beta-lactam	blaIMP-14 like	blaIMP-48	blaIMP-48_1_KM087857
Beta-lactam	blaIMP-14 like	blaIMP-49	blaIMP-49_1_KP681694
Beta-lactam	blaIMP-1 like	blaIMP-5	blaIMP-5_1_AF290912
Beta-lactam	blaIMP-1 like	blaIMP-51	blaIMP-51_1_LC031883
Beta-lactam	blaIMP-1 like	blaIMP-52	blaIMP-52_1_LC055762
Beta-lactam	blaIMP-9 like	blaIMP-53	blaIMP-53_1_HM106457
Beta-lactam	blaIMP-14 like	blaIMP-54	blaIMP-54_1_KU052795
Beta-lactam	blaIMP-1 like	blaIMP-55	blaIMP-55_1_KT935306
Beta-lactam	blaIMP-14 like	blaIMP-56	blaIMP-56_1_KU315553
Beta-lactam	blaIMP-11 like	blaIMP-58	blaIMP-58_1_KU647281
Beta-lactam	blaIMP-1 like	blaIMP-59	blaIMP-59_1_KX196782
Beta-lactam	blaIMP-1 like	blaIMP-6	blaIMP-6_1_AB753460
Beta-lactam	blaIMP-1 like	blaIMP-60	blaIMP-60_1_LC159227
Beta-lactam	blaIMP-1 like	blaIMP-61	blaIMP-61_1_KX462700
Beta-lactam	blaIMP-1 like	blaIMP-62	blaIMP-62_1_KX753224
Beta-lactam	blaIMP-12 like	blaIMP-63	blaIMP-63_1_KX821663
Beta-lactam	blaIMP-27 like	blaIMP-64	blaIMP-64_1_KX949735
Beta-lactam	blaIMP-1 like	blaIMP-66	blaIMP-66_1_LC190726
Beta-lactam	blaIMP-27 like	blaIMP-67	blaIMP-67_1_MF281100
Beta-lactam	blaIMP-11 like	blaIMP-68	blaIMP-68_1_MF669572
Beta-lactam	blaIMP-1 like	blaIMP-7	blaIMP-7_1_AF318077
Beta-lactam	blaIMP-1 like	blaIMP-70	blaIMP-70_1_MG748725
Beta-lactam	blaIMP-14 like	blaIMP-71	blaIMP-71_1_MG818167
Beta-lactam	blaIMP-1 like	blaIMP-73	blaIMP-73_1_MH021848
Beta-lactam	blaIMP-11 like	blaIMP-74	blaIMP-74_1_MH243349
Beta-lactam	blaIMP-14 like	blaIMP-75	blaIMP-75_1_MH243350
Beta-lactam	blaIMP-2 like	blaIMP-8	blaIMP-8_1_DQ845788
Beta-lactam	blaIMP-9 like	blaIMP-9	blaIMP-9_1_FJ655384
Beta-lactam	blaIND-1/7	blaIND-1	blaIND-1_1_AF099139
Beta-lactam	blaIND-8/10	blaIND-10	blaIND-10_1_GU206353
Beta-lactam	blaIND-2 like	blaIND-11	blaIND-11_1_HM245379
Beta-lactam	blaIND-2 like	blaIND-12	blaIND-12_1_HM245380
Beta-lactam	blaIND-3/14	blaIND-14	blaIND-14_1_HM367709
Beta-lactam	blaIND-2 like	blaIND-15	blaIND-15_1_AB563173
Beta-lactam	blaIND-2 like	blaIND-2	blaIND-2_2_AF219127
Beta-lactam	blaIND-2 like	blaIND-2a	blaIND-2a_4_AF219130
Beta-lactam	blaIND-2 like	blaIND-2b	blaIND-2b_3_EF672681
Beta-lactam	blaIND-2 like	blaIND-2c	blaIND-2c_1_GU186042
Beta-lactam	blaIND-3/14	blaIND-3	blaIND-3_1_AF219131
Beta-lactam	blaIND-4	blaIND-4	blaIND-4_1_AF219135
Beta-lactam	blaIND-5	blaIND-5	blaIND-5_1_AY504627
Beta-lactam	blaIND-6	blaIND-6	blaIND-6_1_AM087455
Beta-lactam	blaIND-1/7	blaIND-7	blaIND-7_1_AB529520
Beta-lactam	blaIND-8/10	blaIND-8	blaIND-8_1_GU186044
Beta-lactam	blaIND-9	blaIND-9	blaIND-9_1_GU186045
Beta-lactam	blaJOHN-1	blaJOHN-1	blaJOHN-1_1_AY028464
Beta-lactam	blaKHM-1	blaKHM-1	blaKHM-1_1_AB364006
Beta-lactam	blaKLUC	blaKLUC-2	blaKLUC-2_1_EF057432
Beta-lactam	blaKLUC	blaKLUC-3	blaKLUC-3_1_JX185316
Beta-lactam	blaKLUC	blaKLUC-4	blaKLUC-4_1_JX185317
Beta-lactam	blaKPC	blaKPC-10	blaKPC-10_1_GQ140348
Beta-lactam	blaKPC	blaKPC-11	blaKPC-11_1_HM066995
Beta-lactam	blaKPC	blaKPC-12	blaKPC-12_1_HQ641422
Beta-lactam	blaKPC	blaKPC-13	blaKPC-13_1_HQ342889
Beta-lactam	blaKPC	blaKPC-14	blaKPC-14_1_JX524191
Beta-lactam	blaKPC	blaKPC-15	blaKPC-15_1_KC433553
Beta-lactam	blaKPC	blaKPC-16	blaKPC-16_1_KC465199
Beta-lactam	blaKPC	blaKPC-17	blaKPC-17_1_KC465200
Beta-lactam	blaKPC	blaKPC-18	blaKPC-18_1_KT884517
Beta-lactam	blaKPC	blaKPC-19	blaKPC-19_1_KJ775801
Beta-lactam	blaKPC	blaKPC-2	blaKPC-2_1_AY034847
Beta-lactam	blaKPC	blaKPC-21	blaKPC-21_1_LN609376
Beta-lactam	blaKPC	blaKPC-22	blaKPC-22_1_KM379100
Beta-lactam	blaKPC	blaKPC-23	blaKPC-23_1_MH450213
Beta-lactam	blaKPC	blaKPC-24	blaKPC-24_1_KR052099
Beta-lactam	blaKPC	blaKPC-25	blaKPC-25_1_KU216748
Beta-lactam	blaKPC	blaKPC-26	blaKPC-26_1_KX619622
Beta-lactam	blaKPC	blaKPC-27	blaKPC-27_1_KX828722
Beta-lactam	blaKPC	blaKPC-28	blaKPC-28_1_KY282958
Beta-lactam	blaKPC	blaKPC-29	blaKPC-29_1_KY563764
Beta-lactam	blaKPC	blaKPC-3	blaKPC-3_1_HM769262
Beta-lactam	blaKPC	blaKPC-30	blaKPC-30_1_KY646302
Beta-lactam	blaKPC	blaKPC-31	blaKPC-31_1_MAPH01000113
Beta-lactam	blaKPC	blaKPC-32	blaKPC-32_1_MAPO01000050
Beta-lactam	blaKPC	blaKPC-33	blaKPC-33_1_CP025144
Beta-lactam	blaKPC	blaKPC-34	blaKPC-34_1_KU985429
Beta-lactam	blaKPC	blaKPC-35	blaKPC-35_1_MH404098
Beta-lactam	blaKPC	blaKPC-36	blaKPC-36_1_MH593787
Beta-lactam	blaKPC	blaKPC-37	blaKPC-37_1_MH718730
Beta-lactam	blaKPC	blaKPC-38	blaKPC-38_1_MK098861
Beta-lactam	blaKPC	blaKPC-39	blaKPC-39_1_MK118771
Beta-lactam	blaKPC	blaKPC-4	blaKPC-4_1_FJ473382
Beta-lactam	blaKPC	blaKPC-40	blaKPC-40_1_NG_064726
Beta-lactam	blaKPC	blaKPC-41	blaKPC-41_1_MK497255
Beta-lactam	blaKPC	blaKPC-5	blaKPC-5_1_EU400222
Beta-lactam	blaKPC	blaKPC-6	blaKPC-6_1_EU555534
Beta-lactam	blaKPC	blaKPC-7	blaKPC-7_1_EU729727
Beta-lactam	blaKPC	blaKPC-8	blaKPC-8_1_FJ234412
Beta-lactam	blaKPC	blaKPC-9	blaKPC-9_1_FJ624872
Beta-lactam	blaL	blaL	blaL_1_NG050597
Beta-lactam	blaL	blaL	blaL_2_NG050596
Beta-lactam	blaL1	blaL1	blaL1_3_EF126059
Beta-lactam	blaLAP	blaLAP-1	blaLAP-1_1_EF026092
Beta-lactam	blaLAP	blaLAP-2	blaLAP-2_1_EU159120
Beta-lactam	blaCMY-2 like	blaLAT-1	blaLAT-1_1_X78117
Beta-lactam	blaNPS/LCR	blaLCR-1	blaLCR-1_1_X56809
Beta-lactam	blaLEN	blaLEN1	blaLEN1_1_X04515
Beta-lactam	blaLEN	blaLEN10	blaLEN10_1_AJ635419
Beta-lactam	blaLEN	blaLEN12	blaLEN12_1_AJ635406
Beta-lactam	blaLEN	blaLEN13	blaLEN13_1_AJ635403
Beta-lactam	blaLEN	blaLEN15	blaLEN15_1_AF452105
Beta-lactam	blaLEN	blaLEN16	blaLEN16_1_AY743416
Beta-lactam	blaLEN	blaLEN17	blaLEN17_1_EF205593
Beta-lactam	blaLEN	blaLEN18	blaLEN18_1_AM850908
Beta-lactam	blaLEN	blaLEN19	blaLEN19_1_AM850909
Beta-lactam	blaLEN	blaLEN2	blaLEN2_1_AY037780
Beta-lactam	blaLEN	blaLEN20	blaLEN20_1_AM850910
Beta-lactam	blaLEN	blaLEN21	blaLEN21_1_AM850911
Beta-lactam	blaLEN	blaLEN22	blaLEN22_1_AM850912
Beta-lactam	blaLEN	blaLEN23	blaLEN23_1_AM850913
Beta-lactam	blaLEN	blaLEN24	blaLEN24_1_AM850914
Beta-lactam	blaLEN	blaLEN25	blaLEN25_1_HQ709169
Beta-lactam	blaLEN	blaLEN26	blaLEN26_1_JQ067123
Beta-lactam	blaLEN	blaLEN3	blaLEN3_1_AY130286
Beta-lactam	blaLEN	blaLEN4	blaLEN4_1_AY130287
Beta-lactam	blaLEN	blaLEN5	blaLEN5_1_AY633109
Beta-lactam	blaLEN	blaLEN7	blaLEN7_1_AJ635425
Beta-lactam	blaLEN	blaLEN8	blaLEN8_1_AJ635424
Beta-lactam	blaLEN	blaLEN9	blaLEN9_1_AJ635405
Beta-lactam	blaLMB-1	blaLMB-1	blaLMB-1_1_MH475146
Beta-lactam	blaLUT-1	blaLUT-1	blaLUT-1_1_AY695112
Beta-lactam	blaMAL/CKO	blaMAL-1	blaMAL-1_1_AJ277209
Beta-lactam	blaMAL/CKO	blaMAL-1	blaMAL-1_2_AJ609506
Beta-lactam	blaACT-1 like	blaMIR-1	blaMIR-1_1_M37839
Beta-lactam	blaMIR	blaMIR-2	blaMIR-2_1_AY227752
Beta-lactam	blaACT-1 like	blaMIR-3	blaMIR-3_1_AY743435
Beta-lactam	blaMIR	blaMIR-4	blaMIR-4_1_EF417572
Beta-lactam	blaMIR	blaMIR-5	blaMIR-5_1_FJ237367
Beta-lactam	blaMIR	blaMIR-6	blaMIR-6_1_JQ664733
Beta-lactam	blaDHA	blaMOR	blaMOR_1_Y10283
Beta-lactam	blaDHA	blaMOR-2	blaMOR-2_1_AY235804
Beta-lactam	blaCMY-1 like	blaMOX-1	blaMOX-1_1_D13304
Beta-lactam	blaCMY-1 like	blaMOX-2	blaMOX-2_1_AJ276453
Beta-lactam	blaCMY-1 like	blaMOX-3	blaMOX-3_1_EU515248
Beta-lactam	blaCMY-1 like	blaMOX-4	blaMOX-4_1_FJ262599
Beta-lactam	blaMOX-5 like	blaMOX-5	blaMOX-5_1_GQ152600
Beta-lactam	blaMOX-5 like	blaMOX-6	blaMOX-6_1_GQ152601
Beta-lactam	blaMOX-5 like	blaMOX-7	blaMOX-7_1_GQ152602
Beta-lactam	blaMUS-1	blaMUS-1	blaMUS-1_1_AF441286
Beta-lactam	blaNDM	blaNDM-1	blaNDM-1_1_FN396876
Beta-lactam	blaNDM	blaNDM-10	blaNDM-10_1_KF361506
Beta-lactam	blaNDM	blaNDM-11	blaNDM-11_1_KP265939
Beta-lactam	blaNDM	blaNDM-12	blaNDM-12_1_AB926431
Beta-lactam	blaNDM	blaNDM-13	blaNDM-13_1_LC012596
Beta-lactam	blaNDM	blaNDM-14	blaNDM-14_1_KM210086
Beta-lactam	blaNDM	blaNDM-15	blaNDM-15_1_KP735848
Beta-lactam	blaNDM	blaNDM-16	blaNDM-16_1_KP862821
Beta-lactam	blaNDM	blaNDM-17	blaNDM-17_1_KX812714
