Sample Reads Reads_HQ SSU.rRNA.alignment.rate LSU.rRNA.alignment.rate Bacterial_Markers.alignment.rate total.enrichmnet.score
P230_73321_R1 26389856 26389856 0.339153044260643 0.60859748533679 0.598150289262662 0.729034493256027
P2300_R1 19771469 19771469 0.277859980965501 0.747116969406775 0.341385862628619 0.176834061765539
P2301_R1 30384875 30384875 0.277861929660728 0.528568901468247 0.606584690573846 0.249949870200785
P2302_R1 18238301 18238301 0.223694082030996 0.530965027937635 0.281808047800066 0.248821902314963
P2303_R1 13273230 13273230 0.421577867632822 0.722145250251823 0.777580136861939 0.586497268338921
P2306_R1 22753757 22753757 0.543123493847631 1.04605582278127 0.864094663575778 0.126298927300925
P2307_R1 5752538 5752538 0.432035390292076 0.774545079059017 0.853605834502962 0.170572032391795
P2308_R1 12921807 12921807 0.586968989708637 1.10778624073243 0.942677753970478 0.119261030202731
P2309_R1 41125 41125 0.323404255319149 0.488753799392097 0.683282674772036 0.764536222675227
P231_76492_R1 2552567 2552567 0.334173402696188 0.804366741401891 0.695456769597037 0.659235531017667
P2310_R1 8805061 8805061 0.338498506711084 0.596123070584065 0.722595788944563 0.221624920814953
P2311_R1 10771924 10771924 0.103556244919663 0.484834464112446 0.084265355009931 0.272496569640558
P2312_R1 4777271 4777271 0.152702243603095 0.307079083434873 0.46723328025561 0.430233563407713
P2313_R1 34649106 34649106 0.462237034340799 0.820324195377508 0.881234857834427 0.161053067870759
P2314_R1 34423 34423 0.290503442465793 0.458995439095953 0.711733434041193 0.262413400910798
P2315_R1 196729 196729 0.190617550030753 0.375135338460522 0.716721988115631 0.352181505630303
P2316_R1 54496953 54496953 0.074160109465203 0.155830730573139 0.46154690520037 0.847815625507524
P2317_R1 1466291 1466291 0.130192437926714 0.268773388092814 0.545048697700525 0.491550630260081
P2318_R1 48742031 48742031 0.170885369959245 0.536920589131791 0.441210584762051 0.246061952155333
P2319_R1 890426 890426 0.128702441303376 0.295364241385584 0.4807811092668 0.447297640683894
P2320_R1 18594496 18594496 0.227013413001353 0.520272235396969 0.690790436051614 0.253935765404347
P2321_R1 39619401 39619401 0.138707296458117 0.32417703639689 0.505946568954942 0.40754190914501
P2322_R1 34740 34740 0.172711571675302 0.382843983880253 0.541162924582614 0.345090255761949
P2323_R1 101715 101715 0.193678415179669 0.351963820478789 0.549574792311852 0.37536735490153
P2324_R1 174716048 174716048 0.337060050717264 0.567366313139134 0.578025894908062 0.226167402964312
P2325_R1 8986569 8986569 0.135913940014259 0.267432431665522 0.368238423362687 0.494015357417073
P2326_R1 34621511 34621511 0.099732793291431 0.212367969728415 0.460320752609555 0.62210760164593
P2327_R1 12952331 12952331 0.100792668130547 0.455732639939483 0.113346393016052 0.289897445861468
P2328_R1 48690210 48690210 0.086310985308956 0.35941927545599 0.041862624950683 0.36758108798296
P2329_R1 181322172 181322172 0.155136019438373 0.513767284896631 0.260317309677936 0.257150916763299
P2330_R1 23947231 23947231 0.245873938410666 0.558824525474365 0.441094838898076 0.236417197691909
P2331_R1 19549736 19549736 0.142426475733483 0.416762661142841 0.278182784667783 0.317004714270405
P2332_R1 41123363 41123363 0.187122342110007 0.568436000722995 0.341292612668862 0.232419706257383
P2333_R1 10798520 10798520 0.180691428084589 0.452506454588221 0.421085482084582 0.291964295701339
P2334_R1 108748 108748 0.19402655681024 0.322764556589546 0.609666384669143 0.392894650953883
P2335_R1 98230 98230 0.236180392955309 0.379721062811768 0.870406189555126 0.32277021542668
P2336_R1 16216798 16216798 0.104576748134866 0.189550366231361 0.581415640744862 0.696995373529917
P2337_R1 1209975 1209975 0.150581623587264 0.271658505341019 0.566044752990764 0.486330174526698
P2338_R1 27289567 27289567 0.554171489785822 1.1734118023932 0.693089047546999 0.112591102326316
P2339_R1 4818895 4818895 0.188321181515679 0.304779415197882 0.252423013989722 1.31293923375375
P234_76492_R1 6303023 6303023 0.275518588461441 0.503123659869241 0.65950893721949 0.897414106030091
P2340_R1 23712688 23712688 0.06419348156565 0.102147845912703 0.538555561478311 0.894401879722583
P2341_R1 74269410 74269410 0.075477912104055 0.166221867118643 0.339632427401806 0.794815571526825
P2342_R1 15359561 15359561 0.061564259551429 0.109742719860288 0.468034210092333 1.02916645008968
P2343_R1 85690642 85690642 0.099619979507214 0.189563289769728 0.375065459306513 0.69694785564572
P2344_R1 82646430 82646430 0.135969575455346 0.275641670184665 0.482831502824744 0.479302451714393
P2345_R1 7098004 7098004 0.164806895008794 0.304479963663024 0.549083939654021 0.433906148453091
P2346_R1 105710 105710 0.422854980607322 0.846655945511304 0.716110112572131 0.156044174749607
P2347_R1 12811 12811 0.202950589337288 0.374678011084224 0.780579189758801 0.35261137404848
P2348_R1 34990505 34990505 0.142218581869567 0.294782827512778 0.516603004157842 0.448179866611915
P2349_R1 35635974 35635974 0.208446666842893 0.436480282536967 0.542634249312226 0.302684298924707
P235_R1 20073736 20073736 0.225065229511836 0.40319350618141 0.2781395550883 1.09858936582558
P2350_R1 51071294 51071294 0.296356305364027 0.533021544353272 0.616683023539603 0.247861891726082
P2351_R1 50070673 50070673 0.160319394948017 0.274266335505416 0.499885431937374 0.47550077355557
P2352_R1 30516238 30516238 0.072417183271411 0.12966539322442 0.470687114184914 1.01889737137108
P2353_R1 28048608 28048608 0.14275218221168 0.224695642650074 0.1774134388416 0.534016329086319
P2354_R1 21997496 21997496 0.129078327824221 0.247337242384315 0.460747896033258 0.534152184444902
P2355_R1 1426789 1426789 0.073731995410674 0.120410235851272 0.537921164236618 0.895456692440848
P2356_R1 35762107 35762107 0.115071519695414 0.233629970404149 0.432214466558137 0.565491354065651
P2357_R1 2113057 2113057 0.146517580926591 0.280730713842551 0.452992985991386 0.470613729811757
P2358_R1 30679898 30679898 0.143856410474376 0.326467838973911 0.404163664429393 0.404682215342865
P2359_R1 25484977 25484977 0.173447282294977 0.34073407246944 0.522880597459437 0.387738529806142
P236_R1 2903714 2903714 0.141370672180525 0.339427367846833 0.380857067879275 1.56224036754841
P2360_R1 16382886 16382886 0.139194034555328 0.245030088105356 0.63866036789855 0.539181654529521
P2361_R1 198578 198578 0.17323167722507 0.344952613078992 0.578110364692967 0.382996745944077
P2362_R1 364812 364812 0.12965582272513 0.243138931833383 0.532603094196463 0.543375457471763
P2363_R1 6905805 6905805 0.237582729312513 0.461785410969467 0.479306901946985 0.286097666092997
P2364_R1 19918082 19918082 0.212058570699729 0.40590755676174 0.53341481373558 0.325482307765236
P2365_R1 23823536 23823536 0.08518047027108 0.16550859620503 0.534492444782336 0.798240885026277
P2366_R1 3279981 3279981 0.128964161682644 0.250824623679223 0.550125137920006 0.52672551193826
P2367_R1 13493997 13493997 0.286964640647245 0.521172488774082 0.674225731634593 0.253497126498228
P2368_R1 2154437 2154437 0.145513653915153 0.294322832368735 0.605773109169588 0.448880323863703
P2369_R1 20225514 20225514 0.091260968695283 0.149128472087285 0.597621400375783 0.806003778007899
P237_73321_R1 41058940 41058940 0.337098327428813 0.607904149498258 0.60941660939128 0.733478180223279
P2370_R1 37652325 37652325 0.070412650480415 0.110898862155259 0.560679851775422 0.859108999540418
P2371_R1 39797903 39797903 0.295663819272086 0.555833306091529 0.579663707406895 0.237689477881709
P2372_R1 17126103 17126103 0.076035978529383 0.122870918153418 0.591722471831449 0.81403889399431
P2373_R1 28690776 28690776 0.156562513331811 0.284021596348596 0.533840562555715 0.465160854007758
P2374_R1 25388810 25388810 0.34723565224207 0.634791469155112 0.641187987936418 0.208124612150195
P2375_R1 16225094 16225094 0.171388837562359 0.341045789935023 0.606024223958271 0.3873841349554
P2376_R1 434693 434693 0.179206934549211 0.292850356458466 0.686461479710968 0.425385303897431
P2377_R1 127108 127108 0.140038392548069 0.210057588822104 0.675016521383391 0.544364976822879
P2378_R1 6606758 6606758 0.062920421786298 0.123706665205537 0.192984214042651 1.06797582890665
P2379_R1 14177445 14177445 0.068623084060633 0.132823650523772 0.176315266961007 0.994670209659044
P238_76492_R1 13281290 13281290 0.406120188626255 0.634426324551305 0.612222156130918 0.608820429723429
P2380_R1 30580326 30580326 0.208287511388858 0.380457029790984 0.567910884926472 0.347255321807937
P2381_R1 16568788 16568788 0.198348847242176 0.379774308175106 0.433948457787015 0.347879583927105
P2382_R1 31066371 31066371 0.121111667661472 0.366679455414989 0.088018005064061 0.360303055879251
P2383_R1 24113499 24113499 0.238356117459353 0.428266341603929 0.578310928662821 1.03733132757107
P2384_R1 42555538 42555538 0.182281798434789 0.316971671231133 0.626515402061184 0.416806106996932
P2385_R1 432221 432221 0.08699253391205 0.131645616478607 0.510849773611185 0.87630504464687
P2386_R1 268654676 268654676 0.149084321167743 0.288420440521199 0.465311833991678 0.45806645352672
P2387_R1 1980045 1980045 0.142319997777828 0.27347863306137 0.516250893287779 0.483093420627536
P2388_R1 35751703 35751703 0.143928808090624 0.275139340914753 0.508381376965455 0.480177527048353
P2389_R1 71418524 71418524 0.143156136914843 0.287496840455566 0.483983679080234 0.459538018243297
P239_73321_R1 38091070 38091070 0.505501683202913 0.888651854621044 0.539659295472666 0.489126497447382
P2390_R1 65337212 65337212 0.221010348589713 0.416707404044115 0.564177730754719 0.31704675038645
P2391_R1 7267852 7267852 0.243964791798182 0.453999338456534 0.477665202868743 0.29100423089451
P2392_R1 201098 201098 0.270017603357567 0.506718117534734 0.49528090781609 0.260728250564484
P2393_R1 18086832 18086832 0.156909734109323 0.417950473582107 0.38116680687917 0.316103789001224
P2394_R1 27988802 27988802 0.341225751641674 0.689443585331019 0.526453400899402 0.191626597338966
P2395_R1 30542499 30542499 0.263282320153305 0.467941408461698 0.598818060041518 0.282333911735819
P2396_R1 9898688 9898688 0.178023592621568 0.318900848274034 0.43361302023056 0.414284656278593
P2397_R1 74617776 74617776 0.259328286600233 0.539860635889228 0.340646711314473 0.244721914381748
P2398_R1 16705776 16705776 0.230698651771699 0.432215779739894 0.456949740018063 0.305670765638559
P2399_R1 27077410 27077410 0.220102291910489 0.426270459397705 0.612540121082482 0.309934046334883
P24_R1 14815906 14815906 0.166213257562514 0.305185521560409 0.371816613847307 1.48757247998586
P240_73321_R1 49806021 49806021 0.284841063693886 0.492175433970122 0.550357154609881 0.868042916819456
P2400_R1 11069959 11069959 0.070876504601327 0.112005834890626 0.534202520533274 1.31203529347262
P2401_R1 53612808 53612808 0.140332138544208 0.268670874317943 0.538490727812653 0.491738185799088
P2402_R1 729255 729255 0.117242939712446 0.228726577123228 0.510521011168933 0.577614241317402
P2403_R1 97351599 97351599 0.124791992373952 0.230928923930669 0.54706856946438 0.572105590176416
P2404_R1 13610252 13610252 0.069241921457443 0.110306554206344 0.578027504560533 0.833325581777413
P2405_R1 25553423 25553423 0.124554741648506 0.244609107750457 0.456439828041824 0.540109603968388
P2406_R1 422715 422715 0.114261381782052 0.202027370687106 0.486379712099168 0.653949649816395
P2407_R1 104303275 104303275 0.123564672346098 0.260936197832714 0.373442732263201 0.506314299861375
P2408_R1 10083866 10083866 0.11219903160157 0.254297310178457 0.408424705365978 0.519532543310999
P2409_R1 43040330 43040330 0.263357646189051 0.554747140646924 0.632255840045836 0.238154861258216
P241_76492_R1 14962558 14962558 0.699318926616692 1.22437620626099 0.369208259710672 0.353564387217452
P2410_R1 45827 45827 0.220394090819822 0.453880899906169 0.69173194841469 0.291080167377549
P2411_R1 28078 28078 0.288482085618634 0.484364983260916 0.808462141178147 0.26425209783917
P2412_R1 16958412 16958412 0.257824848222817 0.48447932506888 0.617062493823125 0.272696318455646
P2413_R1 244279261 244279261 0.199493808031456 0.467451880820943 0.338541223931409 0.282629579074828
P2414_R1 67885660 67885660 0.205215652318914 0.387713693878796 0.398823551247789 0.340755899004849
P2415_R1 9487907 9487907 0.226562085821457 0.420282365752531 0.444544829539328 0.31434992062444
P2416_R1 74644587 74644587 0.389031558309781 0.754887959926686 0.629247235301871 0.175013691206561
P2417_R1 19800079 19800079 0.255822211618449 0.457230498928817 0.531800908471123 0.288947759660993
P2418_R1 51202862 51202862 0.156422896829478 0.285275069194374 0.615887447853989 0.463116979297416
P2419_R1 15447579 15447579 0.068871633542059 0.112639009646754 0.547354378313909 0.880024213938057
P242_76492_R1 15207369 15207369 0.699055832734775 1.39518545252634 0.3834588349898 0.353697453308578
P2420_R1 8832115 8832115 0.123469859710839 0.235390956752714 0.433361657994716 0.561260849340749
P2421_R1 5097257 5097257 0.292765304947347 0.526028018599023 0.714521555416962 0.251157207682635
P2422_R1 15128708 15128708 0.181674469492041 0.280916255373559 0.580743577045707 0.419607645074657
P2423_R1 65020147 65020147 0.194684272245647 0.298496710565727 0.656691840453698 0.391567307592036
P2424_R1 26417810 26417810 0.260297882375564 0.517840048058488 0.533761125543715 0.255128449044246
P2425_R1 11668454 11668454 0.229953342576489 0.438078600644096 0.449571125703542 0.301579963321453
P2426_R1 7106342 7106342 0.223589013869583 0.42827941576693 0.447037308364838 0.308480219805981
P2427_R1 66259159 66259159 0.198694040170356 0.444386865821826 0.462378340781536 0.297298904345051
P2428_R1 44827755 44827755 0.215453573349814 0.516579516417898 0.443080408554923 0.255751000795165
P2429_R1 39161962 39161962 0.30563841515397 0.538903030445717 0.646369556254613 0.245156773761115
P2430_R1 8152858 8152858 0.073323980375961 0.167401419232372 0.134419120264329 0.789215102954225
P2431_R1 28850796 28850796 0.470721847674497 0.923107979412422 0.663094356218109 0.525266182099482
P2432_R1 29423712 29423712 0.514918036174362 1.03369350542855 0.671016627677704 0.127809382201146
P2433_R1 13982260 13982260 0.163528642722993 0.302833733602436 0.578261311118517 0.436264899364227
P2434_R1 40901611 40901611 0.071024097314896 0.116362164805685 0.506368807820308 1.38415429619119
P2435_R1 64425851 64425851 0.130823262233665 0.262768744800903 0.431014873206719 1.62614472114871
P2436_R1 891422 891422 0.116106625144993 0.240626773851217 0.362342414703698 0.549048329907996
P2437_R1 63233783 63233783 0.140682710695958 0.252331890375751 0.565529979441527 1.23935527077421
P2438_R1 39294660 39294660 0.065469455646136 0.109371095207339 0.523343375410297 1.33925944940489
P2439_R1 5281439 5281439 0.152060830391111 0.301357262670269 0.450066733706477 0.438402337290656
P2440_R1 12435756 12435756 0.088864722016096 0.163319383236532 0.510865603989014 0.808940896640662
P2441_R1 45860107 45860107 0.168787220666537 0.348285275479187 0.464990192892485 0.379331937396403
P2442_R1 32040326 32040326 0.186140428159189 0.389683925188526 0.468044551107252 0.339033046462574
P2443_R1 25156328 25156328 0.143113096633181 0.300337950753385 0.407937120234718 0.439890223605619
P2444_R1 29694 29694 0.252576278035967 0.478211086414764 0.81161177342224 0.276270734969061
P2445_R1 60921 60921 0.254427865596428 0.439913986966727 0.796112998801727 0.299621254672873
P2446_R1 25727141 25727141 0.169043268352282 0.654779324294137 0.223258386930751 0.201771380696211
P2447_R1 20808599 20808599 0.120661655308942 0.283752885045264 0.555256026607077 0.465601356945093
P2448_R1 31689812 31689812 0.278780448429293 0.564512657885127 0.591290980205247 0.234035014926174
P2449_R1 8079613 8079613 0.117183830463167 0.276052825797473 0.221421496301865 0.478588574242986
P245_73321_R1 55341320 55341320 0.194507467476381 0.330864894440537 0.468440217905897 1.27118136371202
P2450_R1 17140124 17140124 0.228318068177336 0.439792617603 0.416105507754786 0.300404606685373
