resfinder_code	Sample_ule	Reads_code	Partner	Partner_code	Industry_code	Dataset_ID	UNITN_seq_ID	Industry_type	Industry_type2	Surface	Surface2	rindcore	Room	Ripening.time	Host	Product_type	Total_reads	Contigs	MAGs
WP4.UNINA.G.18	WP4-UNINA-G-18_1	WP4-UNINA-G-18_1	UNINA	WP4-UNINA-G-18_1	G	MASTER_WP4_UNINA_2	MASTER_WP4_UNINA_2__G-18	Vegetables	-	Final_product	-	-	Final_product	-	-	-	-	127385	2
WP4.UNINA.G.19	WP4-UNINA-G-19_1	WP4-UNINA-G-19_1	UNINA	WP4-UNINA-G-19_1	G	MASTER_WP4_UNINA_2	MASTER_WP4_UNINA_2__G-19	Vegetables	-	Final_product	-	-	Final_product	-	-	-	-	122606	1
WP4.UNINA.H.01	WP4-UNINA-H-01_1	WP4-UNINA-H-01_1	UNINA	WP4-UNINA-H-01_1	H	MASTER_WP4_UNINA_3	MASTER_WP4_UNINA_3__H-01	Cheese_Dairy	Cured_cheese	Non_food_contact	-	-	Processing	-	Goat	Caciocavallo	-	86443	8
WP4.UNINA.H.05	WP4-UNINA-H-05_1	WP4-UNINA-H-05_1	UNINA	WP4-UNINA-H-05_1	H	MASTER_WP4_UNINA_3	MASTER_WP4_UNINA_3__H-05	Cheese_Dairy	Cured_cheese	Non_food_contact	-	-	Ripening	-	Goat	Caciocavallo	-	30609	1
WP4.UNINA.H.06.1	WP4-UNINA-H-06.1_1	WP4-UNINA-H-06.1_1	UNINA	WP4-UNINA-H-06.1_1	H	MASTER_WP4_UNINA_3	MASTER_WP4_UNINA_3__H-06.1	Cheese_Dairy	Cured_cheese	Food_contact	-	-	Ripening	-	Goat	Caciocavallo	-	50143	3
WP4.UNINA.H.06.2	WP4-UNINA-H-06.2_1	WP4-UNINA-H-06.2_1	UNINA	WP4-UNINA-H-06.2_1	H	MASTER_WP4_UNINA_3	MASTER_WP4_UNINA_3__H-06.2	Cheese_Dairy	Cured_cheese	Food_contact	-	-	Ripening	-	Goat	Caciocavallo	-	32795	4
WP4.UNINA.H.11	WP4-UNINA-H-11_1	WP4-UNINA-H-11_1	UNINA	WP4-UNINA-H-11_1	H	MASTER_WP4_UNINA_3	MASTER_WP4_UNINA_3__H-11	Cheese_Dairy	Cured_cheese	Food_contact	-	-	Processing	-	Goat	Caciocavallo	-	63440	8
WP4.UNINA.H.12	WP4-UNINA-H-12_1	WP4-UNINA-H-12_1	UNINA	WP4-UNINA-H-12_1	H	MASTER_WP4_UNINA_3	MASTER_WP4_UNINA_3__H-12	Cheese_Dairy	Cured_cheese	Food_contact	-	-	Processing	-	Goat	Caciocavallo	-	29402	16
WP4.UNINA.H.20	WP4-UNINA-H-20_1	WP4-UNINA-H-20_1	UNINA	WP4-UNINA-H-20_1	H	MASTER_WP4_UNINA_2	MASTER_WP4_UNINA_2__H-20	Cheese_Dairy	Cured_cheese	Raw_materials	Milk	-	Raw_material	-	Goat	Caciocavallo	-	70892	0
WP4.UNINA.H.21	WP4-UNINA-H-21_1	WP4-UNINA-H-21_1	UNINA	WP4-UNINA-H-21_1	H	MASTER_WP4_UNINA_2	MASTER_WP4_UNINA_2__H-21	Cheese_Dairy	Cured_cheese	Raw_materials	Whey	-	Raw_material	-	Goat	Caciocavallo	-	1228	0
WP4.UNINA.H.23	WP4-UNINA-H-23_1	WP4-UNINA-H-23_1	UNINA	WP4-UNINA-H-23_1	H	MASTER_WP4_UNINA_2	MASTER_WP4_UNINA_2__H-23	Cheese_Dairy	Cured_cheese	Before_ripening	-	core	Final_product	-	Goat	Caciocavallo	-	1368	3
WP4.UNINA.H.24	WP4-UNINA-H-24_1	WP4-UNINA-H-24_1	UNINA	WP4-UNINA-H-24_1	H	MASTER_WP4_UNINA_2	MASTER_WP4_UNINA_2__H-24	Cheese_Dairy	Cured_cheese	Before_ripening	-	core	Final_product	-	Goat	Caciocavallo	-	1310	3
WP4.UNINA.H.25	WP4-UNINA-H-25_1	WP4-UNINA-H-25_1	UNINA	WP4-UNINA-H-25_1	H	MASTER_WP4_UNINA_2	MASTER_WP4_UNINA_2__H-25	Cheese_Dairy	Cured_cheese	Before_ripening	-	rind	Final_product	-	Goat	Caciocavallo	-	1279	3
WP4.UNINA.H.26	WP4-UNINA-H-26_1	WP4-UNINA-H-26_1	UNINA	WP4-UNINA-H-26_1	H	MASTER_WP4_UNINA_2	MASTER_WP4_UNINA_2__H-26	Cheese_Dairy	Cured_cheese	Before_ripening	-	rind	Final_product	-	Goat	Caciocavallo	-	1214	3
WP4.UNINA.H.27	WP4-UNINA-H-27_1	WP4-UNINA-H-27_1	UNINA	WP4-UNINA-H-27_1	H	MASTER_WP4_UNINA_2	MASTER_WP4_UNINA_2__H-27	Cheese_Dairy	Cured_cheese	Final_product	-	core	Final_product	120 days	Goat	Caciocavallo	-	1651	4
WP4.UNINA.H.28	WP4-UNINA-H-28_1	WP4-UNINA-H-28_1	UNINA	WP4-UNINA-H-28_1	H	MASTER_WP4_UNINA_2	MASTER_WP4_UNINA_2__H-28	Cheese_Dairy	Cured_cheese	Final_product	-	core	Final_product	120 days	Goat	Caciocavallo	-	1696	3
WP4.UNINA.H.29	WP4-UNINA-H-29_1	WP4-UNINA-H-29_1	UNINA	WP4-UNINA-H-29_1	H	MASTER_WP4_UNINA_2	MASTER_WP4_UNINA_2__H-29	Cheese_Dairy	Cured_cheese	Final_product	-	rind	Final_product	120 days	Goat	Caciocavallo	-	18515	7
WP4.UNINA.H.30	WP4-UNINA-H-30_1	WP4-UNINA-H-30_1	UNINA	WP4-UNINA-H-30_1	H	MASTER_WP4_UNINA_2	MASTER_WP4_UNINA_2__H-30	Cheese_Dairy	Cured_cheese	Final_product	-	rind	Final_product	120 days	Goat	Caciocavallo	-	12093	7
WP4.UNINA.I.01	WP4-UNINA-I-01_1	WP4-UNINA-I-01_1	UNINA	WP4-UNINA-I-01_1	I	MASTER_WP4_UNINA_3	MASTER_WP4_UNINA_3__I-01	Cheese_Dairy	Cured_cheese	Non_food_contact	-	-	Processing	-	Cow	Caciocavallo	-	91114	15
WP4.UNINA.I.05	WP4-UNINA-I-05_1	WP4-UNINA-I-05_1	UNINA	WP4-UNINA-I-05_1	I	MASTER_WP4_UNINA_3	MASTER_WP4_UNINA_3__I-05	Cheese_Dairy	Cured_cheese	Non_food_contact	-	-	Ripening	-	Cow	Caciocavallo	-	47179	5
WP4.UNINA.I.06	WP4-UNINA-I-06_1	WP4-UNINA-I-06_1	UNINA	WP4-UNINA-I-06_1	I	MASTER_WP4_UNINA_3	MASTER_WP4_UNINA_3__I-06	Cheese_Dairy	Cured_cheese	Food_contact	-	-	Ripening	-	Cow	Caciocavallo	-	64370	4
WP4.UNINA.I.11	WP4-UNINA-I-11_1	WP4-UNINA-I-11_1	UNINA	WP4-UNINA-I-11_1	I	MASTER_WP4_UNINA_3	MASTER_WP4_UNINA_3__I-11	Cheese_Dairy	Cured_cheese	Food_contact	-	-	Processing	-	Cow	Caciocavallo	-	66081	9
WP4.UNINA.I.12	WP4-UNINA-I-12_1	WP4-UNINA-I-12_1	UNINA	WP4-UNINA-I-12_1	I	MASTER_WP4_UNINA_3	MASTER_WP4_UNINA_3__I-12	Cheese_Dairy	Cured_cheese	Food_contact	-	-	Processing	-	Cow	Caciocavallo	-	16069	4
WP4.UNINA.I.12.1	WP4-UNINA-I-12.1_1	WP4-UNINA-I-12.1_1	UNINA	WP4-UNINA-I-12.1_1	I	MASTER_WP4_UNINA_3	MASTER_WP4_UNINA_3__I-12.1	Cheese_Dairy	Cured_cheese	Food_contact	-	-	Processing	-	Cow	Caciocavallo	-	28177	7
WP4.UNINA.I.20	WP4-UNINA-I-20_1	WP4-UNINA-I-20_1	UNINA	WP4-UNINA-I-20_1	I	MASTER_WP4_UNINA_2	MASTER_WP4_UNINA_2__I-20	Cheese_Dairy	Cured_cheese	Raw_materials	Milk	-	Raw_material	-	Cow	Caciocavallo	-	43665	1
WP4.UNINA.I.21	WP4-UNINA-I-21_1	WP4-UNINA-I-21_1	UNINA	WP4-UNINA-I-21_1	I	MASTER_WP4_UNINA_2	MASTER_WP4_UNINA_2__I-21	Cheese_Dairy	Cured_cheese	Raw_materials	Whey	-	Raw_material	-	Cow	Caciocavallo	-	434	1
WP4.UNINA.I.22	WP4-UNINA-I-22_1	WP4-UNINA-I-22_1	UNINA	WP4-UNINA-I-22_1	I	MASTER_WP4_UNINA_2	MASTER_WP4_UNINA_2__I-22	Cheese_Dairy	Cured_cheese	Raw_materials	Brine	-	Raw_material	-	Cow	Caciocavallo	-	9881	5
WP4.UNINA.I.23	WP4-UNINA-I-23_1	WP4-UNINA-I-23_1	UNINA	WP4-UNINA-I-23_1	I	MASTER_WP4_UNINA_2	MASTER_WP4_UNINA_2__I-23	Cheese_Dairy	Cured_cheese	Before_ripening	-	core	Final_product	-	Cow	Caciocavallo	-	1607	2
WP4.UNINA.I.23.1	WP4-UNINA-I-23.1_1	WP4-UNINA-I-23.1_1	UNINA	WP4-UNINA-I-23.1_1	I	MASTER_WP4_UNINA_2	MASTER_WP4_UNINA_2__I-23.1	Cheese_Dairy	Cured_cheese	Intermediate_ripening	-	core	Final_product	90 days	Cow	Caciocavallo	-	1923	2
WP4.UNINA.I.24	WP4-UNINA-I-24_1	WP4-UNINA-I-24_1	UNINA	WP4-UNINA-I-24_1	I	MASTER_WP4_UNINA_2	MASTER_WP4_UNINA_2__I-24	Cheese_Dairy	Cured_cheese	Before_ripening	-	core	Final_product	-	Cow	Caciocavallo	-	1643	1
WP4.UNINA.I.24.1	WP4-UNINA-I-24.1_1	WP4-UNINA-I-24.1_1	UNINA	WP4-UNINA-I-24.1_1	I	MASTER_WP4_UNINA_2	MASTER_WP4_UNINA_2__I-24.1	Cheese_Dairy	Cured_cheese	Intermediate_ripening	-	core	Final_product	90 days	Cow	Caciocavallo	-	1362	2
WP4.UNINA.I.25	WP4-UNINA-I-25_1	WP4-UNINA-I-25_1	UNINA	WP4-UNINA-I-25_1	I	MASTER_WP4_UNINA_2	MASTER_WP4_UNINA_2__I-25	Cheese_Dairy	Cured_cheese	Before_ripening	-	rind	Final_product	-	Cow	Caciocavallo	-	3537	3
WP4.UNINA.I.25.1	WP4-UNINA-I-25.1_1	WP4-UNINA-I-25.1_1	UNINA	WP4-UNINA-I-25.1_1	I	MASTER_WP4_UNINA_2	MASTER_WP4_UNINA_2__I-25.1	Cheese_Dairy	Cured_cheese	Intermediate_ripening	-	rind	Final_product	90 days	Cow	Caciocavallo	-	4181	2
WP4.UNINA.I.26	WP4-UNINA-I-26_1	WP4-UNINA-I-26_1	UNINA	WP4-UNINA-I-26_1	I	MASTER_WP4_UNINA_2	MASTER_WP4_UNINA_2__I-26	Cheese_Dairy	Cured_cheese	Before_ripening	-	rind	Final_product	-	Cow	Caciocavallo	-	3470	1
WP4.UNINA.I.26.1	WP4-UNINA-I-26.1_1	WP4-UNINA-I-26.1_1	UNINA	WP4-UNINA-I-26.1_1	I	MASTER_WP4_UNINA_2	MASTER_WP4_UNINA_2__I-26.1	Cheese_Dairy	Cured_cheese	Intermediate_ripening	-	rind	Final_product	90 days	Cow	Caciocavallo	-	3532	3
WP4.UNINA.I.27	WP4-UNINA-I-27_1	WP4-UNINA-I-27_1	UNINA	WP4-UNINA-I-27_1	I	MASTER_WP4_UNINA_2	MASTER_WP4_UNINA_2__I-27	Cheese_Dairy	Cured_cheese	Final_product	-	core	Final_product	180 days	Cow	Caciocavallo	-	1292	3
WP4.UNINA.I.28	WP4-UNINA-I-28_1	WP4-UNINA-I-28_1	UNINA	WP4-UNINA-I-28_1	I	MASTER_WP4_UNINA_2	MASTER_WP4_UNINA_2__I-28	Cheese_Dairy	Cured_cheese	Final_product	-	core	Final_product	180 days	Cow	Caciocavallo	-	8950	5
WP4.UNINA.I.29	WP4-UNINA-I-29_1	WP4-UNINA-I-29_1	UNINA	WP4-UNINA-I-29_1	I	MASTER_WP4_UNINA_2	MASTER_WP4_UNINA_2__I-29	Cheese_Dairy	Cured_cheese	Final_product	-	rind	Final_product	180 days	Cow	Caciocavallo	-	19290	8
WP4.UNINA.I.30	WP4-UNINA-I-30_1	WP4-UNINA-I-30_1	UNINA	WP4-UNINA-I-30_1	I	MASTER_WP4_UNINA_2	MASTER_WP4_UNINA_2__I-30	Cheese_Dairy	Cured_cheese	Final_product	-	rind	Final_product	180 days	Cow	Caciocavallo	-	27569	7
WP4.UNINA.J.01	WP4-UNINA-J-01_1	WP4-UNINA-J-01_1	UNINA	WP4-UNINA-J-01_1	J	MASTER_WP4_UNINA_vegetables	MASTER_WP4_UNINA_vegetables__J-01	Vegetables	-	Non_food_contact	-	-	Processing	-	-	-	-	106884	5
WP4.UNINA.J.02.1	WP4-UNINA-J-02.1_1	WP4-UNINA-J-02.1_1	UNINA	WP4-UNINA-J-02.1_1	J	MASTER_WP4_UNINA_vegetables	MASTER_WP4_UNINA_vegetables__J-02.1	Vegetables	-	Food_contact	-	-	Processing	-	-	-	-	155663	1
WP4.UNINA.J.02.2	WP4-UNINA-J-02.2_1	WP4-UNINA-J-02.2_1	UNINA	WP4-UNINA-J-02.2_1	J	MASTER_WP4_UNINA_vegetables	MASTER_WP4_UNINA_vegetables__J-02.2	Vegetables	-	Food_contact	-	-	Processing	-	-	-	-	86385	4
WP4.UNINA.J.16	WP4-UNINA-J-16_1	WP4-UNINA-J-16_1	UNINA	WP4-UNINA-J-16_1	J	MASTER_WP4_UNINA_2	MASTER_WP4_UNINA_2__J-16	Vegetables	-	Raw_materials	-	-	Raw_material	-	-	-	-	124113	5
WP4.UNINA.J.17	WP4-UNINA-J-17_1	WP4-UNINA-J-17_1	UNINA	WP4-UNINA-J-17_1	J	MASTER_WP4_UNINA_2	MASTER_WP4_UNINA_2__J-17	Vegetables	-	Raw_materials	-	-	Raw_material	-	-	-	-	116575	10
WP4.UNINA.J.18	WP4-UNINA-J-18_1	WP4-UNINA-J-18_1	UNINA	WP4-UNINA-J-18_1	J	MASTER_WP4_UNINA_2	MASTER_WP4_UNINA_2__J-18	Vegetables	-	Final_product	-	-	Final_product	-	-	-	-	53085	21
WP4.UNINA.J.19	WP4-UNINA-J-19_1	WP4-UNINA-J-19_1	UNINA	WP4-UNINA-J-19_1	J	MASTER_WP4_UNINA_2	MASTER_WP4_UNINA_2__J-19	Vegetables	-	Final_product	-	-	Final_product	-	-	-	-	78536	17
WP4.UNINA.J.38	WP4-UNINA-J-38_1	WP4-UNINA-J-38_1	UNINA	WP4-UNINA-J-38_1	J	MASTER_WP4_UNINA_vegetables	MASTER_WP4_UNINA_vegetables__J-38	Vegetables	-	Food_contact	-	-	Processing	-	-	-	-	112637	3
WP4.UNINA.J.39	WP4-UNINA-J-39_1	WP4-UNINA-J-39_1	UNINA	WP4-UNINA-J-39_1	J	MASTER_WP4_UNINA_vegetables	MASTER_WP4_UNINA_vegetables__J-39	Vegetables	-	Food_contact	-	-	Processing	-	-	-	-	73814	4
WP4.UNINA.M.01	WP4-UNINA-M-01_1	WP4-UNINA-M-01_1	UNINA	WP4-UNINA-M-01_1	M	MASTER_WP4_UNINA_3	MASTER_WP4_UNINA_3__M-01	Cheese_Dairy	Semicured_cheese	Non_food_contact	-	-	Processing	-	Cow	Caciocavallo	-	52911	11
WP4.UNINA.M.05	WP4-UNINA-M-05_1	WP4-UNINA-M-05_1	UNINA	WP4-UNINA-M-05_1	M	MASTER_WP4_UNINA_3	MASTER_WP4_UNINA_3__M-05	Cheese_Dairy	Semicured_cheese	Non_food_contact	-	-	Ripening	-	Cow	Caciocavallo	-	89147	11
WP4.UNINA.M.06	WP4-UNINA-M-06_1	WP4-UNINA-M-06_1	UNINA	WP4-UNINA-M-06_1	M	MASTER_WP4_UNINA_3	MASTER_WP4_UNINA_3__M-06	Cheese_Dairy	Semicured_cheese	Food_contact	-	-	Ripening	-	Cow	Caciocavallo	-	82076	13
WP4.UNINA.M.11	WP4-UNINA-M-11_1	WP4-UNINA-M-11_1	UNINA	WP4-UNINA-M-11_1	M	MASTER_WP4_UNINA_3	MASTER_WP4_UNINA_3__M-11	Cheese_Dairy	Semicured_cheese	Food_contact	-	-	Processing	-	Cow	Caciocavallo	-	36368	2
WP4.UNINA.M.12.1	WP4-UNINA-M-12.1_1	WP4-UNINA-M-12.1_1	UNINA	WP4-UNINA-M-12.1_1	M	MASTER_WP4_UNINA_3	MASTER_WP4_UNINA_3__M-12.1	Cheese_Dairy	Semicured_cheese	Food_contact	-	-	Processing	-	Cow	Caciocavallo	-	31586	9
WP4.UNINA.M.12.2	WP4-UNINA-M-12.2_1	WP4-UNINA-M-12.2_1	UNINA	WP4-UNINA-M-12.2_1	M	MASTER_WP4_UNINA_3	MASTER_WP4_UNINA_3__M-12.2	Cheese_Dairy	Semicured_cheese	Food_contact	-	-	Processing	-	Cow	Caciocavallo	-	31547	5
WP4.UNINA.M.20	WP4-UNINA-M-20_1	WP4-UNINA-M-20_1	UNINA	WP4-UNINA-M-20_1	M	MASTER_WP4_UNINA_2	MASTER_WP4_UNINA_2__M-20	Cheese_Dairy	Semicured_cheese	Raw_materials	Milk	-	Raw_material	-	Cow	Caciocavallo	-	57772	12
WP4.UNINA.M.21	WP4-UNINA-M-21_1	WP4-UNINA-M-21_1	UNINA	WP4-UNINA-M-21_1	M	MASTER_WP4_UNINA_2	MASTER_WP4_UNINA_2__M-21	Cheese_Dairy	Semicured_cheese	Raw_materials	Whey	-	Raw_material	-	Cow	Caciocavallo	-	820	1
WP4.UNINA.M.22	WP4-UNINA-M-22_1	WP4-UNINA-M-22_1	UNINA	WP4-UNINA-M-22_1	M	MASTER_WP4_UNINA_2	MASTER_WP4_UNINA_2__M-22	Cheese_Dairy	Semicured_cheese	Raw_materials	Brine	-	Raw_material	-	Cow	Caciocavallo	-	17407	10
WP4.UNINA.M.23	WP4-UNINA-M-23_1	WP4-UNINA-M-23_1	UNINA	WP4-UNINA-M-23_1	M	MASTER_WP4_UNINA_2	MASTER_WP4_UNINA_2__M-23	Cheese_Dairy	Semicured_cheese	Before_ripening	-	core	Final_product	-	Cow	Caciocavallo	-	984	1
WP4.UNINA.M.23.1	WP4-UNINA-M-23.1_1	WP4-UNINA-M-23.1_1	UNINA	WP4-UNINA-M-23.1_1	M	MASTER_WP4_UNINA_2	MASTER_WP4_UNINA_2__M-23.1	Cheese_Dairy	Semicured_cheese	Intermediate_ripening	-	core	Final_product	15 days	Cow	Caciocavallo	-	5462	6
WP4.UNINA.M.24	WP4-UNINA-M-24_1	WP4-UNINA-M-24_1	UNINA	WP4-UNINA-M-24_1	M	MASTER_WP4_UNINA_2	MASTER_WP4_UNINA_2__M-24	Cheese_Dairy	Semicured_cheese	Before_ripening	-	core	Final_product	-	Cow	Caciocavallo	-	1028	0
WP4.UNINA.M.24.1	WP4-UNINA-M-24.1_1	WP4-UNINA-M-24.1_1	UNINA	WP4-UNINA-M-24.1_1	M	MASTER_WP4_UNINA_2	MASTER_WP4_UNINA_2__M-24.1	Cheese_Dairy	Semicured_cheese	Intermediate_ripening	-	core	Final_product	15 days	Cow	Caciocavallo	-	6090	8
WP4.UNINA.M.25	WP4-UNINA-M-25_1	WP4-UNINA-M-25_1	UNINA	WP4-UNINA-M-25_1	M	MASTER_WP4_UNINA_2	MASTER_WP4_UNINA_2__M-25	Cheese_Dairy	Semicured_cheese	Before_ripening	-	rind	Final_product	-	Cow	Caciocavallo	-	2187	0
WP4.UNINA.M.25.1	WP4-UNINA-M-25.1_1	WP4-UNINA-M-25.1_1	UNINA	WP4-UNINA-M-25.1_1	M	MASTER_WP4_UNINA_2	MASTER_WP4_UNINA_2__M-25.1	Cheese_Dairy	Semicured_cheese	Intermediate_ripening	-	rind	Final_product	15 days	Cow	Caciocavallo	-	6806	2
WP4.UNINA.M.26	WP4-UNINA-M-26_1	WP4-UNINA-M-26_1	UNINA	WP4-UNINA-M-26_1	M	MASTER_WP4_UNINA_2	MASTER_WP4_UNINA_2__M-26	Cheese_Dairy	Semicured_cheese	Before_ripening	-	rind	Final_product	-	Cow	Caciocavallo	-	7921	1
WP4.UNINA.M.26.1	WP4-UNINA-M-26.1_1	WP4-UNINA-M-26.1_1	UNINA	WP4-UNINA-M-26.1_1	M	MASTER_WP4_UNINA_2	MASTER_WP4_UNINA_2__M-26.1	Cheese_Dairy	Semicured_cheese	Intermediate_ripening	-	rind	Final_product	15 days	Cow	Caciocavallo	-	7053	5
WP4.UNINA.M.27	WP4-UNINA-M-27_1	WP4-UNINA-M-27_1	UNINA	WP4-UNINA-M-27_1	M	MASTER_WP4_UNINA_2	MASTER_WP4_UNINA_2__M-27	Cheese_Dairy	Semicured_cheese	Final_product	-	core	Final_product	45 days	Cow	Caciocavallo	-	14192	9
WP4.UNINA.M.28	WP4-UNINA-M-28_1	WP4-UNINA-M-28_1	UNINA	WP4-UNINA-M-28_1	M	MASTER_WP4_UNINA_2	MASTER_WP4_UNINA_2__M-28	Cheese_Dairy	Semicured_cheese	Final_product	-	core	Final_product	45 days	Cow	Caciocavallo	-	12907	8
WP4.UNINA.M.29	WP4-UNINA-M-29_1	WP4-UNINA-M-29_1	UNINA	WP4-UNINA-M-29_1	M	MASTER_WP4_UNINA_2	MASTER_WP4_UNINA_2__M-29	Cheese_Dairy	Semicured_cheese	Final_product	-	rind	Final_product	45 days	Cow	Caciocavallo	-	19459	7
WP4.UNINA.M.30	WP4-UNINA-M-30_1	WP4-UNINA-M-30_1	UNINA	WP4-UNINA-M-30_1	M	MASTER_WP4_UNINA_2	MASTER_WP4_UNINA_2__M-30	Cheese_Dairy	Semicured_cheese	Final_product	-	rind	Final_product	45 days	Cow	Caciocavallo	-	9075	3
WP4.UNINA.N.01	WP4-UNINA-N-01_1	WP4-UNINA-N-01_1	UNINA	WP4-UNINA-N-01_1	N	MASTER_WP4_UNINA_3	MASTER_WP4_UNINA_3__N-01	Cheese_Dairy	Soft_cheese	Non_food_contact	-	-	Processing	-	Buffalo	Mozzarella	-	17103	4
WP4.UNINA.N.09	WP4-UNINA-N-09_1	WP4-UNINA-N-09_1	UNINA	WP4-UNINA-N-09_1	N	MASTER_WP4_UNINA_3	MASTER_WP4_UNINA_3__N-09	Cheese_Dairy	Soft_cheese	Non_food_contact	-	-	Packing	-	Buffalo	Mozzarella	-	91838	8
WP4.UNINA.N.10	WP4-UNINA-N-10_1	WP4-UNINA-N-10_1	UNINA	WP4-UNINA-N-10_1	N	MASTER_WP4_UNINA_3	MASTER_WP4_UNINA_3__N-10	Cheese_Dairy	Soft_cheese	Food_contact	-	-	Packing	-	Buffalo	Mozzarella	-	35436	3
WP4.UNINA.N.12	WP4-UNINA-N-12_1	WP4-UNINA-N-12_1	UNINA	WP4-UNINA-N-12_1	N	MASTER_WP4_UNINA_3	MASTER_WP4_UNINA_3__N-12	Cheese_Dairy	Soft_cheese	Food_contact	-	-	Processing	-	Buffalo	Mozzarella	-	32701	8
WP4.UNINA.N.13	WP4-UNINA-N-13_1	WP4-UNINA-N-13_1	UNINA	WP4-UNINA-N-13_1	N	MASTER_WP4_UNINA_3	MASTER_WP4_UNINA_3__N-13	Cheese_Dairy	Soft_cheese	Food_contact	-	-	Processing	-	Buffalo	Mozzarella	-	2554	0
WP4.UNINA.N.20	WP4-UNINA-N-20_1	WP4-UNINA-N-20_1	UNINA	WP4-UNINA-N-20_1	N	MASTER_WP4_UNINA_2	MASTER_WP4_UNINA_2__N-20	Cheese_Dairy	Soft_cheese	Raw_materials	Milk	-	Raw_material	-	Buffalo	Mozzarella	-	107540	3
WP4.UNINA.N.21	WP4-UNINA-N-21_1	WP4-UNINA-N-21_1	UNINA	WP4-UNINA-N-21_1	N	MASTER_WP4_UNINA_2	MASTER_WP4_UNINA_2__N-21	Cheese_Dairy	Soft_cheese	Raw_materials	Whey	-	Raw_material	-	Buffalo	Mozzarella	-	2792	1
WP4.UNINA.N.22	WP4-UNINA-N-22_1	WP4-UNINA-N-22_1	UNINA	WP4-UNINA-N-22_1	N	MASTER_WP4_UNINA_2	MASTER_WP4_UNINA_2__N-22	Cheese_Dairy	Soft_cheese	Raw_materials	Brine	-	Raw_material	-	Buffalo	Mozzarella	-	30822	6
WP4.UNINA.N.27.0	WP4-UNINA-N-27.0_1	WP4-UNINA-N-27.0_1	UNINA	WP4-UNINA-N-27.0_1	N	MASTER_WP4_UNINA_2	MASTER_WP4_UNINA_2__N-27.0	Cheese_Dairy	Soft_cheese	Final_product	-	core	Final_product	-	Buffalo	Mozzarella	-	2954	0
WP4.UNINA.N.28.0	WP4-UNINA-N-28.0_1	WP4-UNINA-N-28.0_1	UNINA	WP4-UNINA-N-28.0_1	N	MASTER_WP4_UNINA_2	MASTER_WP4_UNINA_2__N-28.0	Cheese_Dairy	Soft_cheese	Final_product	-	core	Final_product	-	Buffalo	Mozzarella	-	2884	1
WP4.UNINA.O.01	WP4-UNINA-O-01_1	WP4-UNINA-O-01_1	UNINA	WP4-UNINA-O-01_1	O	MASTER_WP4_UNINA_3	MASTER_WP4_UNINA_3__O-01	Cheese_Dairy	Semicured_cheese	Non_food_contact	-	-	Processing	-	Cow	Caciocavallo	-	55629	13
WP4.UNINA.O.05	WP4-UNINA-O-05_1	WP4-UNINA-O-05_1	UNINA	WP4-UNINA-O-05_1	O	MASTER_WP4_UNINA_3	MASTER_WP4_UNINA_3__O-05	Cheese_Dairy	Semicured_cheese	Non_food_contact	-	-	Ripening	-	Cow	Caciocavallo	-	78146	5
WP4.UNINA.O.06	WP4-UNINA-O-06_1	WP4-UNINA-O-06_1	UNINA	WP4-UNINA-O-06_1	O	MASTER_WP4_UNINA_3	MASTER_WP4_UNINA_3__O-06	Cheese_Dairy	Semicured_cheese	Food_contact	-	-	Ripening	-	Cow	Caciocavallo	-	73166	5
WP4.UNINA.O.11	WP4-UNINA-O-11_1	WP4-UNINA-O-11_1	UNINA	WP4-UNINA-O-11_1	O	MASTER_WP4_UNINA_3	MASTER_WP4_UNINA_3__O-11	Cheese_Dairy	Semicured_cheese	Food_contact	-	-	Processing	-	Cow	Caciocavallo	-	32504	8
WP4.UNINA.O.12	WP4-UNINA-O-12_1	WP4-UNINA-O-12_1	UNINA	WP4-UNINA-O-12_1	O	MASTER_WP4_UNINA_3	MASTER_WP4_UNINA_3__O-12	Cheese_Dairy	Semicured_cheese	Food_contact	-	-	Processing	-	Cow	Caciocavallo	-	36361	5
WP4.UNINA.O.13	WP4-UNINA-O-13_1	WP4-UNINA-O-13_1	UNINA	WP4-UNINA-O-13_1	O	MASTER_WP4_UNINA_3	MASTER_WP4_UNINA_3__O-13	Cheese_Dairy	Semicured_cheese	Food_contact	-	-	Processing	-	Cow	Caciocavallo	-	25670	1
WP4.UNINA.O.20	WP4-UNINA-O-20_1	WP4-UNINA-O-20_1	UNINA	WP4-UNINA-O-20_1	O	MASTER_WP4_UNINA_2	MASTER_WP4_UNINA_2__O-20	Cheese_Dairy	Semicured_cheese	Raw_materials	Milk	-	Raw_material	-	Cow	Caciocavallo	-	126925	1
WP4.UNINA.O.21	WP4-UNINA-O-21_1	WP4-UNINA-O-21_1	UNINA	WP4-UNINA-O-21_1	O	MASTER_WP4_UNINA_2	MASTER_WP4_UNINA_2__O-21	Cheese_Dairy	Semicured_cheese	Raw_materials	Whey	-	Raw_material	-	Cow	Caciocavallo	-	411	1
WP4.UNINA.O.22	WP4-UNINA-O-22_1	WP4-UNINA-O-22_1	UNINA	WP4-UNINA-O-22_1	O	MASTER_WP4_UNINA_2	MASTER_WP4_UNINA_2__O-22	Cheese_Dairy	Semicured_cheese	Raw_materials	Brine	-	Raw_material	-	Cow	Caciocavallo	-	10740	4
